region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,MinCapTag_10,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,tonne_co2_captured_mwh,co2_cost_mwh,co2_o_m_mw,backbone_cost_tonne,storage_cost_tonne,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,ESR_17,ESR_18,MinCapTag_11,MinCapTag_12,MinCapTag_13,MaxCapTag_1,MaxCapTag_2,MaxCapTag_3,MaxCapTag_4,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,Capital_Recovery_Period,WACC,Lifetime,Capacity_Factor_ub,Capacity_Factor_lb,MULTI_FUELS,Num_Fuels,Fuel1,Heat_Rate1_MMBTU_per_MWh,Fuel1_Min_Cofire_Level,Fuel1_Min_Cofire_Level_Start,Fuel1_Max_Cofire_Level,Fuel1_Max_Cofire_Level_Start,Fuel2,Heat_Rate2_MMBTU_per_MWh,Fuel2_Min_Cofire_Level,Fuel2_Max_Cofire_Level,Fuel2_Min_Cofire_Level_Start,Fuel2_Max_Cofire_Level_Start,CO2_Capture_Fraction,CO2_Capture_Fraction_Startup,CCS_Disposal_Cost_per_Metric_Ton,ELECTROLYZER,Hydrogen_MWh_Per_Tonne,Hydrogen_Price_Per_Tonne,Qualified_Hydrogen_Supply,Electrolyzer_Min_kt,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Existing_Cap_MW
NYUP,NYUP_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate_,1,558,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,5140.9,-1.0,0.0,0.0,0.0,0.0,0.0,1442760.481,0.0,0.0,0.0,-11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23958.434,414273.01,1.544,0.4638720154762268,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,None,0,1,0,30.0,0.055,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,164250.0,29952.0,5140.833844328915
NYUP,NYUP_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate_,2,559,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,5163.1,-1.0,0.0,0.0,0.0,0.0,0.0,1442760.481,0.0,0.0,0.0,-11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24925.553,430996.594,1.544,0.4346129596233368,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,None,0,1,0,30.0,0.055,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,165217.0,29952.0,1.1718552209064403
NYUP,NYUP_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate_,3,560,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,5151.3,-1.0,0.0,0.0,0.0,0.0,0.0,1442760.481,0.0,0.0,0.0,-11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,39687.702,686257.114,1.544,0.4129970371723175,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,None,0,1,0,30.0,0.055,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,179979.0,29952.0,0.1986264678162022
NYUP,NYUP_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate_,4,561,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,5086.1,-1.0,0.0,0.0,0.0,0.0,0.0,1442760.481,0.0,0.0,0.0,-11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42399.768,733152.303,1.544,0.3503128886222839,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,None,0,1,0,30.0,0.055,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,182691.0,29952.0,0.1176906736575238
NYUP,NYUP_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,1,562,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,195533.8,-1.0,0.0,0.0,0.0,0.0,0.0,1392703.226,0.0,0.0,0.0,-10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17119.526,296018.695,1.008,0.2412208914756775,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,None,0,1,0,30.0,0.044,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,91931.0,20498.0,8878.355138043
NYUP,NYUP_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2,563,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,195520.2,-1.0,0.0,0.0,0.0,0.0,0.0,1392703.226,0.0,0.0,0.0,-10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36369.799,628885.51,1.008,0.2403956353664398,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,None,0,1,0,30.0,0.044,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,111181.0,20498.0,0.3180598750159958
PJMC,PJMC_battery_moderate_0,Battery_*_Moderate,0,564,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0286052908355474,0.0,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,244161.358,250466.817,18425.0,6786.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.92,0.92,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,15.0,0.044,15.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,21364.0,7868.0,1.974893125542235
PJMC,PJMC_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,565,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2000.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,5763927.963,0.0,0.0,0.0,2.67,0.0,0.0,0.0,365.0,0.0,10.45,0.0,0.0,east_north_central_uranium,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.041666667,0.083333333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.217,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,40.0,0.049,40.0,1,0,0,1,east_north_central_uranium,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,673812.0,164293.0,0.3270145178164925
PJMC,PJMC_hydrogen_fframe_ct_moderate_0,Hydrogen_F-Frame CT_Moderate,0,566,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1309921.911,0.0,0.0,0.0,6.96,0.0,0.0,0.0,176.0,0.0,9.72,0.0,0.0,hydrogen,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,30.0,0.056,30.0,1,0,0,1,hydrogen,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,108808.0,25013.0,0.4969713611907067
PJMC,PJMC_hydrogen_hframe_cc_moderate_0,Hydrogen_H-Frame CC_Moderate,0,567,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1495207.646,0.0,0.0,0.0,2.02,0.0,0.0,0.0,135.0,0.0,6.18,0.0,0.0,hydrogen,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,30.0,0.056,30.0,1,0,0,1,hydrogen,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,124598.0,31320.0,0.5200196794590752
PJMC,PJMC_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate_,1,568,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,5425.2,-1.0,0.0,0.0,0.0,0.0,0.0,1442760.481,0.0,0.0,0.0,-11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17071.422,295182.896,1.265,0.4356282651424408,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,None,0,1,0,30.0,0.055,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,131950.0,29952.0,0.3008859932589487
PJMC,PJMC_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate_,2,569,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,5416.2,-1.0,0.0,0.0,0.0,0.0,0.0,1442760.481,0.0,0.0,0.0,-11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26453.843,457412.802,1.265,0.4358616769313812,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,None,0,1,0,30.0,0.055,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,141332.0,29952.0,0.2242566036052939
PJMC,PJMC_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate_,3,570,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,5429.5,-1.0,0.0,0.0,0.0,0.0,0.0,1442760.481,0.0,0.0,0.0,-11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24360.473,421209.575,1.265,0.4334037899971008,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,None,0,1,0,30.0,0.055,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,139239.0,29952.0,0.2275889165752876
PJMC,PJMC_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate_,4,571,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,5382.2,-1.0,0.0,0.0,0.0,0.0,0.0,1442760.481,0.0,0.0,0.0,-11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26785.566,463141.055,1.265,0.4117302000522613,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,None,0,1,0,30.0,0.055,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,141664.0,29952.0,0.1788342171522131
PJMC,PJMC_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,1,572,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,274147.6,-1.0,0.0,0.0,0.0,0.0,0.0,1392703.226,0.0,0.0,0.0,-10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14059.607,243094.433,1.069,0.2557960748672485,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,None,0,1,0,30.0,0.044,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,93446.0,20498.0,538.6311654935815
PJMC,PJMC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2,573,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,273933.2,-1.0,0.0,0.0,0.0,0.0,0.0,1392703.226,0.0,0.0,0.0,-10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27384.179,473496.531,1.069,0.2547332048416137,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,None,0,1,0,30.0,0.044,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,106771.0,20498.0,0.3613858233194826
PJMD,PJMD_battery_moderate_0,Battery_*_Moderate,0,574,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,2.020112683134184,0.0,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,244161.358,250466.817,18359.0,6786.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.92,0.92,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,15.0,0.044,15.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,21288.0,7868.0,1.9734831682724023
PJMD,PJMD_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,575,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2000.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,5763927.963,0.0,0.0,0.0,2.67,0.0,0.0,0.0,365.0,0.0,10.45,0.0,0.0,south_atlantic_uranium,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.041666667,0.083333333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,40.0,0.049,40.0,1,0,0,1,south_atlantic_uranium,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,563730.0,164293.0,0.3970750549421954
PJMD,PJMD_hydrogen_fframe_ct_moderate_0,Hydrogen_F-Frame CT_Moderate,0,576,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1309921.911,0.0,0.0,0.0,6.96,0.0,0.0,0.0,176.0,0.0,9.72,0.0,0.0,hydrogen,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,30.0,0.056,30.0,1,0,0,1,hydrogen,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,89599.0,25013.0,0.581510701896678
PJMD,PJMD_hydrogen_hframe_cc_moderate_0,Hydrogen_H-Frame CC_Moderate,0,577,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1495207.646,0.0,0.0,0.0,2.02,0.0,0.0,0.0,135.0,0.0,6.18,0.0,0.0,hydrogen,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.102,0.0,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,30.0,0.056,30.0,1,0,0,1,hydrogen,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,109860.0,31320.0,0.5667175688369808
PJMD,PJMD_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate_,1,578,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,2605.0,-1.0,0.0,0.0,0.0,0.0,0.0,1442760.481,0.0,0.0,0.0,-11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23314.05,403130.098,1.318,0.4352643489837646,0,0,None,0.0,0.0,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,None,0,1,0,30.0,0.055,30.0,1,0,0,1,None,0.0,0,0,1,1,hydrogen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-45.0,0,0.0,0,1,0.0,143082.0,29952.0,0.3555592568726193
